run_id,episode_id,algorithm,scene_id,scene_split,training_seed,seed,config_version,git_commit,git_dirty,submodule_commits_json,policy_checkpoint_sha256,scenario_manifest_sha256,localization_mode,success,collision,terminated,truncated,termination_reason,path_length,navigation_time,path_efficiency,smoothness,linear_acc_rms,angular_acc_rms,min_obstacle_distance,near_collision_time_ratio,parameter_adjustment_count,parameter_total_variation,projection_intervention_count,safety_filter_intervention_count,safety_fallback_count,fallback_duration,fallback_recovery_count,planner_failure_count,candidate_parameter_violation_count,semantic_direction_consistency,inference_latency_mean,parameter_write_latency_mean,parameter_activation_latency_mean,operator_intervention_count,bag_uri,notes
t11_semantic_eta_no_fallback_seed102,t11_semantic_eta_no_fallback_seed102-episode-000001,RL-TEB-Eta-NoFallback,t11-test-id-clear-straight,test_id,102,201,t11_gazebo_formal_v1+NoFallback,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.9533229036468054,3.458,1.000683132923628,0.21215073511922045,,,30.0,0.0,4,0.22237587687362637,0,0,0,0.0,0,0,0,,1.796758499040152,24.499999999999964,58.5,0,,T11 test phase; undiscounted_return=20.057005
t11_semantic_eta_no_fallback_seed102,t11_semantic_eta_no_fallback_seed102-episode-000002,RL-TEB-Eta-NoFallback,t11-test-id-left,test_id,102,201,t11_gazebo_formal_v1+NoFallback,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,3.9931020273232956,4.4399999999999995,0.9625189173243439,0.24277947078958517,,,30.0,0.0,6,1.0179777485038797,0,0,0,0.0,0,0,0,,1.4912998340150807,23.999999999999726,69.3333333333331,0,,T11 test phase; undiscounted_return=23.4547562
t11_semantic_eta_no_fallback_seed102,t11_semantic_eta_no_fallback_seed102-episode-000003,RL-TEB-Eta-NoFallback,t11-test-id-obstacle,test_id,102,201,t11_gazebo_formal_v1+NoFallback,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,false,false,true,false,emergency_stop,0.44624533554828766,0.6959999999999997,11.567341303203797,0.13513450400938862,,,1.3810115870424715,0.0,2,0.08952262516958429,0,0,0,0.0,0,0,0,,4.239642999891657,12.9999999999999,14.000000000000234,0,,T11 test phase; undiscounted_return=1.59345759
t11_semantic_eta_no_fallback_seed102,t11_semantic_eta_no_fallback_seed102-episode-000004,RL-TEB-Eta-NoFallback,t11-test-id-corridor,test_id,102,201,t11_gazebo_formal_v1+NoFallback,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,false,false,true,false,emergency_stop,0.44031610510279484,0.7059999999999995,11.500639336682966,0.15766882386442316,,,0.47877212941969627,0.0,2,0.6170549373469089,2,0,0,0.0,0,0,2,,1.8330650000280002,13.000000000000789,19.000000000000128,0,,T11 test phase; undiscounted_return=1.56642922
t11_semantic_eta_no_fallback_seed102,t11_semantic_eta_no_fallback_seed102-episode-000005,RL-TEB-Eta-NoFallback,t11-test-id-clear-straight,test_id,102,202,t11_gazebo_formal_v1+NoFallback,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,3.0883993962015297,3.6479999999999997,0.9994194525803571,0.22928686633687112,,,30.0,0.0,4,0.24641622397023719,0,0,0,0.0,0,0,0,,3.4062502509186743,25.499999999999634,66.00000000000072,0,,T11 test phase; undiscounted_return=19.7708102
t11_semantic_eta_no_fallback_seed102,t11_semantic_eta_no_fallback_seed102-episode-000006,RL-TEB-Eta-NoFallback,t11-test-id-left,test_id,102,202,t11_gazebo_formal_v1+NoFallback,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,4.129813525161547,4.533999999999999,0.9644116078623771,0.23733931684907056,,,30.0,0.0,6,1.031876902805787,0,0,0,0.0,0,0,0,,1.9305574999937865,26.333333333334135,59.666666666667346,0,,T11 test phase; undiscounted_return=24.2269122
t11_semantic_eta_no_fallback_seed102,t11_semantic_eta_no_fallback_seed102-episode-000007,RL-TEB-Eta-NoFallback,t11-test-id-obstacle,test_id,102,202,t11_gazebo_formal_v1+NoFallback,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,false,false,true,false,emergency_stop,0.46512327554365385,0.718,11.21729582386358,0.15027326436037963,,,1.3274374574640262,0.0,2,0.09707813993953995,0,0,0,0.0,0,0,0,,4.138418500588159,11.999999999998678,14.999999999998792,0,,T11 test phase; undiscounted_return=1.68782112
t11_semantic_eta_no_fallback_seed102,t11_semantic_eta_no_fallback_seed102-episode-000008,RL-TEB-Eta-NoFallback,t11-test-id-corridor,test_id,102,202,t11_gazebo_formal_v1+NoFallback,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,false,false,true,false,emergency_stop,0.023835951303516976,0.10800000000000054,205.6811360119027,0.0,,,0.5156587926517063,0.0,1,0.0,1,0,0,0.0,0,0,1,,2.0538569988275412,0.0,0.0,0,,T11 test phase; undiscounted_return=0
t11_semantic_eta_no_fallback_seed102,t11_semantic_eta_no_fallback_seed102-episode-000009,RL-TEB-Eta-NoFallback,t11-test-id-clear-straight,test_id,102,203,t11_gazebo_formal_v1+NoFallback,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.9488253536779476,3.5459999999999994,0.999861747445821,0.22987043281441327,,,30.0,0.0,4,0.23069666440799302,0,0,0,0.0,0,0,0,,1.7231865003850544,26.500000000000412,81.0000000000004,0,,T11 test phase; undiscounted_return=18.9755039
t11_semantic_eta_no_fallback_seed102,t11_semantic_eta_no_fallback_seed102-episode-000010,RL-TEB-Eta-NoFallback,t11-test-id-left,test_id,102,203,t11_gazebo_formal_v1+NoFallback,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,4.100085218193756,4.5660000000000025,0.963981296612588,0.2533230680342007,,,30.0,0.0,6,1.0185338483155268,0,0,0,0.0,0,0,0,,1.7928943343576975,25.00000000000095,64.00000000000124,0,,T11 test phase; undiscounted_return=24.3046984
