run_id,episode_id,algorithm,scene_id,scene_split,training_seed,seed,config_version,git_commit,git_dirty,submodule_commits_json,policy_checkpoint_sha256,scenario_manifest_sha256,localization_mode,success,collision,terminated,truncated,termination_reason,path_length,navigation_time,path_efficiency,smoothness,linear_acc_rms,angular_acc_rms,min_obstacle_distance,near_collision_time_ratio,parameter_adjustment_count,parameter_total_variation,projection_intervention_count,safety_filter_intervention_count,safety_fallback_count,fallback_duration,fallback_recovery_count,planner_failure_count,candidate_parameter_violation_count,semantic_direction_consistency,inference_latency_mean,parameter_write_latency_mean,parameter_activation_latency_mean,operator_intervention_count,bag_uri,notes
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000001,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5270722589992087,3.162,0.9976080613056829,0.14753668230733996,,,30.0,0.0,3,0.5666510091499707,0,0,0,0.0,0,0,0,,0.0,41.33333333333337,98.00000000000016,0,,T11 train phase; undiscounted_return=17.6853487
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000002,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5771376727779134,3.248,1.0008083381382191,0.1938756001835368,,,30.0,0.0,3,1.1226901624656005,1,0,0,0.0,0,0,1,,0.0,37.33333333333366,109.33333333333371,0,,T11 train phase; undiscounted_return=17.3936496
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000003,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.522249460311603,3.2319999999999993,0.9933894770083279,0.253814436520421,,,30.0,0.0,4,2.468375987217178,3,0,0,0.0,0,0,3,,0.0,33.99999999999981,80.49999999999936,0,,T11 train phase; undiscounted_return=18.6999558
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000004,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5821908540496987,3.3499999999999996,1.0011356561984581,0.19777565465844626,,,30.0,0.0,4,2.575528074141875,2,0,0,0.0,0,0,2,,0.0,31.999999999999584,59.00000000000016,0,,T11 train phase; undiscounted_return=18.8372929
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000005,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.473456557494512,3.346,1.001100768392739,0.3141150804041912,,,30.0,0.0,4,3.504020240024127,3,0,0,0.0,0,0,3,,0.0,33.50000000000097,81.0000000000004,0,,T11 train phase; undiscounted_return=18.2458726
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000006,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.562264718134674,3.1580000000000013,1.0011035807936515,0.21454692667630432,,,30.0,0.0,4,2.007993075846723,1,0,0,0.0,0,0,1,,0.0,33.500000000000085,60.50000000000022,0,,T11 train phase; undiscounted_return=19.1989655
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000007,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5300574726874983,3.248000000000001,0.9986299377430597,0.1344367929348372,,,30.0,0.0,3,1.0699978263328842,1,0,0,0.0,0,0,1,,0.0,35.33333333333388,78.66666666666688,0,,T11 train phase; undiscounted_return=17.911775
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000008,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5389755893925585,3.2560000000000002,1.0007251213956627,0.19898558301111008,,,30.0,0.0,4,2.7412577145276114,3,0,0,0.0,0,0,3,,0.0,31.500000000001194,72.49999999999801,0,,T11 train phase; undiscounted_return=18.6906443
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000009,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5419292123911212,3.2340000000000018,0.9981541580642824,0.14670046320676614,,,30.0,0.0,3,1.6146944574946291,1,0,0,0.0,0,0,1,,0.0,44.000000000004036,77.33333333333547,0,,T11 train phase; undiscounted_return=17.6926626
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000010,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.556356211045913,3.25,1.0000040711768905,0.26648020606775147,,,30.0,0.0,4,2.300268075422644,3,0,0,0.0,0,0,3,,0.0,33.00000000000125,57.99999999999983,0,,T11 train phase; undiscounted_return=18.7923336
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000011,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.460327928771842,3.155999999999999,1.00063417759804,0.15902038019854903,,,30.0,0.0,4,3.2032360995952143,4,0,0,0.0,0,0,4,,0.0,28.000000000002245,73.50000000000101,0,,T11 train phase; undiscounted_return=18.4905757
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000012,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5372079953286715,3.246000000000002,1.0009535817252542,0.16336947104823923,,,30.0,0.0,4,3.0480766400588606,3,0,0,0.0,0,0,3,,0.0,35.00000000000014,69.00000000000084,0,,T11 train phase; undiscounted_return=19.2548147
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000013,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.4565441210154817,3.1380000000000052,1.0008337295851553,0.1800770629058451,,,30.0,0.0,4,2.1381633935327797,1,0,0,0.0,0,0,1,,0.0,32.49999999999886,55.50000000000033,0,,T11 train phase; undiscounted_return=18.6899037
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000014,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.461921932300064,3.152000000000001,1.0000874508987594,0.16454314770799863,,,30.0,0.0,4,2.5078615541199567,2,0,0,0.0,0,0,2,,0.0,36.5000000000002,59.50000000000166,0,,T11 train phase; undiscounted_return=18.731527
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000015,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.572372354861535,3.2439999999999998,1.0002933105688008,0.2146006611669775,,,30.0,0.0,4,2.702417737414805,1,0,0,0.0,0,0,1,,0.0,34.000000000000696,43.99999999999871,0,,T11 train phase; undiscounted_return=19.3003377
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000016,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5437025332554395,3.2580000000000098,0.9971431276668803,0.20671558932620088,,,30.0,0.0,4,2.910308737587207,2,0,0,0.0,0,0,2,,0.0,33.00000000000125,83.49999999999724,0,,T11 train phase; undiscounted_return=18.6629634
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000017,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.4103844631646982,3.2519999999999953,0.9985766486770883,0.1614775888357425,,,30.0,0.0,4,1.1943501684044127,0,0,0,0.0,0,0,0,,0.0,35.00000000000014,46.50000000000176,0,,T11 train phase; undiscounted_return=18.5330774
t11_semantic_eta_fullsafety_seed105,t11_semantic_eta_fullsafety_seed105-episode-000018,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,105,105,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.537580120500132,3.2620000000000005,1.000969045469244,0.21493917271007207,,,30.0,0.0,3,1.7029422940393797,1,0,0,0.0,0,0,1,,0.0,34.66666666667114,71.33333333333287,0,,T11 train phase; undiscounted_return=17.4537348
